index,page,name,category,image,price,rating,rating_count,delivery,is_best_seller,is_overall_pick
511,3,"Hanes Total Support Pouch Men's Boxer Brief Underwear, Anti-Chafing, Moisture-Wicking Odor Control, 3-Pack (Reg or Long Leg)",mens,https://m.media-amazon.com/images/I/81JT6sKe6QL._AC_UL320_.jpg,,4.6,39089,,0,0
512,3,"Hanes Men's Tagless Boxer Underwear, Exposed Waistband, Multi-packs Available",mens,https://m.media-amazon.com/images/I/81d4PSIol4L._AC_UL320_.jpg,$23.98,4.6,107484,"FREE delivery Thu, Dec 12 to Palestinian Territories on $49 of eligible items",0,0
513,3,"Method Body Wash, Sea + Surf, Paraben and Phthalate Free, Biodegradable Formula, 28 oz, (Pack of 1)  28 Fl Oz (Pack of 1)",mens,https://m.media-amazon.com/images/I/51zmdH8O9IL._AC_UL320_.jpg,$11.48,4.7,,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
514,3,Carhartt Men's Loose Fit Heavyweight LongSleeve Pocket TShirt,mens,https://m.media-amazon.com/images/I/71jGLr6AZfL._AC_UL320_.jpg,$24.99,4.7,46153,"Delivery Wed, Dec 18 to Palestinian Territories",0,0
515,3,"Beard Trimmer, 21 Piece All-in-One Mens Grooming Kit and Hair Clipper, Nose, Ear,Body and Face, Electric Razor with USB Recharge Dock",mens,https://m.media-amazon.com/images/I/71aRIPQu+1L._AC_UL320_.jpg,$29.90,4.3,3712,"Delivery Tue, Dec 17",1,0
516,3,"Hanes Men's Short Sleeve T-Shirt Pack, Essentials Crewneck Cotton T-Shirt, 4 or 6 Pack",mens,https://m.media-amazon.com/images/I/612OCczgZHL._AC_UL320_.jpg,$17.58,4.4,123672,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
517,3,Wrangler Authentics Men's Long Sleeve Fleece Quarter-Zip Sweater,mens,https://m.media-amazon.com/images/I/A1X74ZCjO+L._AC_UL320_.jpg,$18.00,4.5,24539,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
518,3,"Gildan Mens Underwear Boxer Briefs, Multipack",mens,https://m.media-amazon.com/images/I/71Y+v5k4Z3L._AC_UL320_.jpg,$13.59,4.6,122275,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
519,3,"Just For Men Mustache & Beard, Beard Dye for Men with Brush Included for Easy Application, With Biotin Aloe and Coconut Oil for Healthy Facial Hair - Medium Brown, M-35, Pack of 1  Gel1 Count (Pack of 1)",mens,https://m.media-amazon.com/images/I/81I0iHB8UXL._AC_UL320_.jpg,$10.97,4.6,,"FREE delivery Thu, Dec 12 to Palestinian Territories on $49 of eligible items",0,0
520,3,"Fruit of the Loom Men's Eversoft Fleece Hoodies, Moisture Wicking & Breathable, Full Zip Hooded Sweatshirt",mens,https://m.media-amazon.com/images/I/714kBjH5wQL._AC_UL320_.jpg,$9.99,4.6,39112,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
521,3,COOFANDY Men's Linen Shirts Short Sleeve Casual Shirts Button Down Shirt for Men Beach Summer Wedding Shirt,mens,https://m.media-amazon.com/images/I/81TSrTXy8TL._AC_UL320_.jpg,$25.58,4.2,4626,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
522,3,Gildan Men's Polyester Half Cushion Crew Socks (12 Pairs),mens,https://m.media-amazon.com/images/I/812v+u6n-HL._AC_UL320_.jpg,$12.75,4.5,13774,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
523,3,Hanes Men's Double Tough Ankle Socks,mens,https://m.media-amazon.com/images/I/51jfkCFVTlL._AC_UL320_.jpg,$13.08,4.5,26556,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
524,3,"Dickies Men's Dri-Tech Moisture Control Max Full Cushion Crew Socks, Available in M-XL (6, 12 Pairs)",mens,https://m.media-amazon.com/images/I/91gJtSHNnpL._AC_UL320_.jpg,$9.74,4.6,9175,"FREE delivery Thu, Dec 12 to Palestinian Territories on $49 of eligible items",0,0
525,3,"Philips Norelco OneBlade 360 Face, Hybrid Electric Beard Trimmer and Shaver with 5-in-1 Face Stubble Comb, Frustration Free Packaging, QP2724/90",mens,https://m.media-amazon.com/images/I/711EtP79nPL._AC_UL320_.jpg,$29.96,4.5,51546,"FREE delivery Thu, Dec 12 to Palestinian Territories on $49 of eligible items",1,0
526,3,"Remington Balder Pro Electric Razor for Head XR7000 - Premier Wet/Dry Bald Head Shaver, Flex Blades for a Close Shave, Cordless Rechargeable, Effortless Head Shaving with Precision Dual Track Heads  1 Count (Pack of 1)",mens,https://m.media-amazon.com/images/I/81Dfn0+NDKS._AC_UL320_.jpg,$47.99,4.2,,"Delivery Tue, Dec 17",0,0
527,3,Invicta Men's Pro Diver Stainless Steel Quartz Watch,mens,https://m.media-amazon.com/images/I/71rasJ1Pq2L._AC_UL320_.jpg,$79.90,4.7,10618,"FREE delivery Thu, Dec 12 to Palestinian Territories",0,0
528,3,RawChemistry Raw A Pheromone Infused Cologne - A Cologne with Pheromones for Men 1 oz.  1 Fl Oz (Pack of 1),mens,https://m.media-amazon.com/images/I/71SmGAyKrHL._AC_UL320_.jpg,$31.50,3.9,,"FREE delivery Thu, Dec 12 to Palestinian Territories on $49 of eligible items",0,0
529,3,"Philips Norelco Bodygroom Series 5000 Showerproof Body & Manscaping Trimmer for Men with Back Attachment, BG5025/40",mens,https://m.media-amazon.com/images/I/71NK09X5zFL._AC_UL320_.jpg,$39.96,4.4,3531,"Delivery Tue, Dec 17",0,0
530,3,"Champion Men's Hoodie, Powerblend, Fleece Men's Hoodie, Comfortable Men's Sweatshirt, Script Logo (Reg. or Big & Tall)",mens,https://m.media-amazon.com/images/I/61MicsPZNSL._AC_UL320_.jpg,$17.60,4.7,69162,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
531,3,"Philips Norelco Shaver 5400, Rechargeable Wet & Dry Shaver with Pop-Up Trimmer, S5880/81",mens,https://m.media-amazon.com/images/I/71IwQzTejzL._AC_UL320_.jpg,$69.96,4.4,3038,"Delivery Tue, Dec 17",0,0
532,3,Amazon Essentials Men's Regular-Fit Long-Sleeve Casual Poplin Shirt,mens,https://m.media-amazon.com/images/I/816fhPoCRyS._AC_UL320_.jpg,$11.00,4.4,31956,"Delivery Sun, Dec 15 to Palestinian Territories",0,0
533,3,Carhartt Men's Force Performance Work Socks 3 Pair Pack,mens,https://m.media-amazon.com/images/I/71uq9KxnthL._AC_UL320_.jpg,$12.60,4.4,26018,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
534,3,"Gildan Unisex Adult Ultra Cotton Long Sleeve T-Shirt, Style G2400, Multipack",mens,https://m.media-amazon.com/images/I/61R-29eicxL._AC_UL320_.jpg,$15.88,4.5,145144,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
535,3,Amazon Essentials Men's Lightweight Waffle Robe (Available in Big & Tall),mens,https://m.media-amazon.com/images/I/81R-TvQMnpL._AC_UL320_.jpg,$20.90,4.5,21452,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
536,3,"Just For Men Control GX Grey Reducing Shampoo, Gradual Hair Color for Stronger and Healthier Hair, 4 Fl Oz - Pack of 3 (Packaging May Vary)  Unscented4 Fl Oz (Pack of 3)",mens,https://m.media-amazon.com/images/I/81xcC6BvC7L._AC_UL320_.jpg,$23.93,4.3,,"FREE delivery Thu, Dec 12 to Palestinian Territories on $49 of eligible items",0,0
537,3,"No Show Men Socks, Low Cut Ankle Sock, Men Short Socks Casual Cotton Socks",mens,https://m.media-amazon.com/images/I/81VG6t9eq7L._AC_UL320_.jpg,$11.99,4.3,38247,"FREE delivery Thu, Dec 12 to Palestinian Territories on $49 of eligible items",1,0
538,3,"Man's Search for Meaning  by Viktor E. Frankl , William J. Winslade, et al.",mens,https://m.media-amazon.com/images/I/81UhnGT7BvL._AC_UL320_.jpg,$9.99,4.7,90006,"Delivery Thu, Dec 12 to Palestinian Territories",1,0
539,4,SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Leave ad feedback  Legendary Whitetails Men's Stockyards Bozeman Canvas Western Coat,mens,https://m.media-amazon.com/images/I/71nvo8IgOIL._AC_UL320_.jpg,$119.99,4.4,78,"Delivery Wed, Dec 18 to Palestinian Territories",0,0
540,4,SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Leave ad feedback  VEBOON Men's Polo Shirts Long and Short Sleeve Cotton Blend Heather Moisture Wicking Casual Collared Shirts,mens,https://m.media-amazon.com/images/I/81rWZJbQ2fL._AC_UL320_.jpg,$26.36,4.4,479,"FREE delivery Sun, Dec 15 to Palestinian Territories on $49 of eligible items",0,0
541,4,SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Leave ad feedback  M MAELREG Quarter Zip Pullover Men Moisture Wicking Performance Heather Midlayer Golf 1/4 Zip Pullover Mens Sweatshirt,mens,https://m.media-amazon.com/images/I/71Ud5h-Ej7L._AC_UL320_.jpg,$30.36,4.7,34,"FREE delivery Wed, Dec 18 to Palestinian Territories on $49 of eligible items",0,0
542,4,"SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Leave ad feedback  Profoot Orthotic Insoles for Plantar Fasciitis & Heel Pain, Men's 8-13, 1 Pair  Comfort Insole1 Pair",mens,https://m.media-amazon.com/images/I/71URddvSMCL._AC_UL320_.jpg,$8.49,4.3,,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
543,4,Pro Club Men's Heavyweight Fleece Cargo Pants,mens,https://m.media-amazon.com/images/I/91ZPwckgkLL._AC_UL320_.jpg,$40.50,4.5,6713,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
544,4,"Ufree Hair Trimmer & Beard Trimmer for Men Professional, Electric Razor Shavers for Men, Zero Gapped T Blade Edgers Liners, Barber Clippers for Hair Cutting Mustache Facial, Mens Gifts  1 Count (Pack of 1)",mens,https://m.media-amazon.com/images/I/81T4l1t5EgL._AC_UL320_.jpg,$17.99,4.3,,"Delivery Tue, Dec 17",0,0
545,4,"Brickell Men's Texturizing Sea Salt Spray for Men, Natural & Organic, Alcohol-Free, Lifts and Texturizes Hair for a Beach or Surfer Hair Style, 6 Ounce  6 Fl Oz (Pack of 1)",mens,https://m.media-amazon.com/images/I/61Qrl5RZigL._AC_UL320_.jpg,$22.00,4.3,,"FREE delivery Thu, Dec 12 to Palestinian Territories on $49 of eligible items",0,0
546,4,"OLOV Electric Body Hair Trimmer - Groin Trimmer for Men - Bikini Trimmer Women - Wet/Dry Shaver Groomer, Replaceable Ceramic Blade Heads, USB Recharge Dock, Waterproof Hygiene Razor, Black",mens,https://m.media-amazon.com/images/I/51rl6KyZuWL._AC_UL320_.jpg,$27.38,4.3,17764,"FREE delivery Thu, Dec 12 to Palestinian Territories on $49 of eligible items",1,0
547,4,"MANSPOT Manscape Groin & Body Hair Trimmer for Men, Electric Ball Trimmer Pubic Trimmer Shaver,Manscape Kit with 4 Guard,Replaceable Ceramic Blade Heads,Waterproof Wet/Dry Shaver,90 Minutes Shaving",mens,https://m.media-amazon.com/images/I/71q31djwdiL._AC_UL320_.jpg,$31.98,4.3,9833,"Delivery Tue, Dec 17",1,0
548,4,Sailwind Mens Henley Long/Short Sleeve T-Shirt Cotton Casual Shirt,mens,https://m.media-amazon.com/images/I/810yWdaJXPL._AC_UL320_.jpg,$18.19,4.2,749,"FREE delivery Thu, Dec 12 to Palestinian Territories on $49 of eligible items",0,0
549,4,SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Leave ad feedback  Legendary Whitetails Dakota Jacket Full Zip Up Winter Coat,mens,https://m.media-amazon.com/images/I/61flGDsSexL._AC_UL320_.jpg,$119.99,4.5,3024,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
550,4,SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Leave ad feedback  Legendary Whitetails Men's Maplewood Hooded Shirt Jacket,mens,https://m.media-amazon.com/images/I/81d5gq6inHL._AC_UL320_.jpg,$79.99,4.6,13541,"Delivery Tue, Dec 17 to Palestinian Territories",1,0
551,4,SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Leave ad feedback  Legendary Whitetails Men's Camp Night Berber Lined Hooded Flannel Shirt Jacket,mens,https://m.media-amazon.com/images/I/91rAySNduIL._AC_UL320_.jpg,$63.70,4.6,9307,"FREE delivery Thu, Dec 12 to Palestinian Territories",0,0
552,4,"SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Leave ad feedback  Head Shavers for Bald Men - 10000 RPM High-Speed 6D Magnetic Electric Razor for Fast Shaving, IPX8 Waterproof, Hypoallergenic Wet/Dry Shaving Razor with LED Display and Organizer",mens,https://m.media-amazon.com/images/I/71yogVCSA9L._AC_UL320_.jpg,$31.99,4.3,856,"Delivery Tue, Dec 17",0,0
553,4,JMIERR Mens Corduroy Joggers Pants Casual Cargo Pants Drawstring Elastic Waist Baggy Tapered Sweatpants with Pockets,mens,https://m.media-amazon.com/images/I/51hwNzCm3yL._AC_UL320_.jpg,$23.99,4.6,324,"FREE delivery Thu, Dec 12 to Palestinian Territories on $49 of eligible items",0,0
554,4,"RawChemistry For Him, Pheromone Infused Cologne Spray - Bold, Extra Strength Infused Formula 1 Fl. oz  Bold1 Fl Oz (Pack of 1)",mens,https://m.media-amazon.com/images/I/8100SEjBkVL._AC_UL320_.jpg,$31.50,3.9,,"FREE delivery Thu, Dec 12 to Palestinian Territories on $49 of eligible items",0,0
555,4,Under Armour Men's Tech Golf Polo,mens,https://m.media-amazon.com/images/I/617iMeLtb+L._AC_UL320_.jpg,$25.99,4.7,59050,"Delivery Thu, Dec 12 to Palestinian Territories",1,0
556,4,BULLIANT Men Running Socks 6Pairs-Ankle Athletic Socks Wicking Cushioned for Men Walking-Arch Compression Support,mens,https://m.media-amazon.com/images/I/71nRExIFjfL._AC_UL320_.jpg,$7.99,4.4,2632,"FREE delivery Thu, Dec 12 to Palestinian Territories on $49 of eligible items",0,0
557,4,SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Leave ad feedback  Willit Men's Winter Shirts Fleece Pullover with Pocket Quarter Zip Cold Weather Golf Hiking Casual Warm Shirts Long Sleeve,mens,https://m.media-amazon.com/images/I/81ocop5tNHL._AC_UL320_.jpg,$25.89,4.3,136,"FREE delivery Thu, Dec 12 to Palestinian Territories on $49 of eligible items",0,0
558,4,SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Leave ad feedback  100% Merino Wool - Men's Long Sleeve Crew Shirt - Thermal Base Layer,mens,https://m.media-amazon.com/images/I/710W8LslCHL._AC_UL320_.jpg,$79.99,4.7,1982,"FREE delivery Wed, Dec 18 to Palestinian Territories",0,0
559,4,SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Leave ad feedback  Men's Polo Shirts Long Sleeve Mercerized Cotton Blend Business Casual Stylish Collared Shirts,mens,https://m.media-amazon.com/images/I/51W4lX7ZJBL._AC_UL320_.jpg,$37.95,4.2,145,"FREE delivery Sun, Dec 15 to Palestinian Territories on $49 of eligible items",0,0
560,4,SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Leave ad feedback  COOFANDY Men's Linen Shirts Short Sleeve Casual Shirts Button Down Shirt for Men Beach Summer Wedding Shirt,mens,https://m.media-amazon.com/images/I/81+oQBvBR-L._AC_UL320_.jpg,$25.58,4.2,4626,"FREE delivery Thu, Dec 12 to Palestinian Territories on $49 of eligible items",0,0
561,4,"Amazon Essentials Men's Performance Cotton Cushioned Breathable Athletic Crew Sports Socks, 6 Pairs",mens,https://m.media-amazon.com/images/I/81Dt+bL9vIL._AC_UL320_.jpg,$11.10,4.5,6037,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
562,4,"Lube Life Water-Based Personal Lubricant, Lube for Men, Women and Couples, Non-Staining, 8 Fl Oz  8 Fl Oz (Pack of 1)",mens,https://m.media-amazon.com/images/I/6175mVHeQML._AC_UL320_.jpg,$9.99,4.5,,"Delivery Thu, Dec 12 to Palestinian Territories",1,0
563,4,"Dickies Men's Dri-Tech Essential Moisture Control Crew Socks, Available in M-XXL (6, 12 Pairs)",mens,https://m.media-amazon.com/images/I/A17ZTnqRt+L._AC_UL320_.jpg,$10.50,4.6,34855,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
564,4,Oilway Blue-Light Blocking Glasses Computer Reading/Gaming/TV/Phones Glasses Fashion Anti Eyestrain UV Glasses for Women Men,mens,https://m.media-amazon.com/images/I/617ggopHtYL._AC_UL320_.jpg,$10.91,4.4,4594,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
565,4,"livho 2 Pack Blue Light Blocking Glasses, Computer Reading/Gaming/TV/Phones Glasses for Women Men,Anti Eyestrain & UV Glare (Light Black+Clear)",mens,https://m.media-amazon.com/images/I/615-RCOlSLL._AC_UL320_.jpg,$13.99,4.3,113000,"FREE delivery Thu, Dec 12 to Palestinian Territories on $49 of eligible items",1,0
566,4,Casio Men's MTP4500D-1AV Slide Rule Bezel Analog Chronograph Aviator Watch,mens,https://m.media-amazon.com/images/I/6175UJzMNiL._AC_UL320_.jpg,$59.47,4.4,1768,"FREE delivery Thu, Dec 12 to Palestinian Territories",0,0
567,4,Lee Men's Dungarees New Belted Wyoming Cargo Short,mens,https://m.media-amazon.com/images/I/714uC+mcWhL._AC_UL320_.jpg,$14.69,4.5,20994,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
568,4,Carhartt Men's Loose Fit Heavyweight Short-Sleeve Pocket T-Shirt,mens,https://m.media-amazon.com/images/I/6114HGp72gL._AC_UL320_.jpg,,4.6,112809,,1,0
569,4,Under Armour Men's New Freedom Flag T-Shirt,mens,https://m.media-amazon.com/images/I/810o1lNDFhL._AC_UL320_.jpg,$23.61,4.8,345,"FREE delivery Thu, Dec 12 to Palestinian Territories on $49 of eligible items",0,0
570,4,"Dickies Men's Dri-tech Moisture Control Quarter Socks, Available in M-XXL (6, 12, 18 Pairs)",mens,https://m.media-amazon.com/images/I/91Q3l8onAmS._AC_UL320_.jpg,$14.00,4.7,85035,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
571,4,"LED Flashlight Gloves, Stocking Stuffers Gifts for Men Dad Him, Christmas White Elephant Gifts for Adults Men Boyfriend Cool Gadget Waterproof Light for Camping Fishing Repairing",mens,https://m.media-amazon.com/images/I/61GS1Bos9xL._AC_UL320_.jpg,$18.98,4.4,7044,"Delivery Tue, Dec 17",1,0
572,4,"Skull Shaver Pitbull Gold PRO Head and Face Shaver: Ultimate Grooming Kit for Men, 5-in-1 Premium Bald Head Electric Head Shaver, Wet and Dry Easy Head Shaver",mens,https://m.media-amazon.com/images/I/51RnhIm84mL._AC_UL320_.jpg,$74.99,4.3,19207,"Delivery Tue, Dec 17",0,0
573,4,"Champion Men's Hoodie, Midweight T-shirt Hoodie, Soft and Comfortable T-shirt Hoodie for Men",mens,https://m.media-amazon.com/images/I/719yAm2v9UL._AC_UL320_.jpg,$13.52,4.5,20894,"FREE delivery Thu, Dec 12 to Palestinian Territories on $49 of eligible items",0,0
574,4,"Hanes Men's Max Cushioned Ankle Socks, Multipacks",mens,https://m.media-amazon.com/images/I/81FU1uGBcPL._AC_UL320_.jpg,$20.49,4.6,3218,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
575,4,Nautica Men's Short Sleeve Solid Crew Neck T-Shirt,mens,https://m.media-amazon.com/images/I/71h9RoRGoCL._AC_UL320_.jpg,$7.78,4.4,19006,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
576,4,"Philips Norelco OneBlade 360 Face + Body, Hybrid Electric Razor and Beard Trimmer for Men with 5-in-1 Face Stubble Comb and Body Hair Trimmer Kit, QP2834/70",mens,https://m.media-amazon.com/images/I/71LUdMebTZL._AC_UL320_.jpg,$38.40,4.5,41483,$31.74 delivery,0,0
577,4,Nautica Men's Classic Fit Short Sleeve Dual Tipped Collar Polo Shirt,mens,https://m.media-amazon.com/images/I/81G06OlhFmL._AC_UL320_.jpg,$14.98,4.5,12409,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
578,4,"Hanes Men's T-Shirts, Men's BeefyT Henley Shirts, Men's Cotton Long Sleeve Shirts",mens,https://m.media-amazon.com/images/I/71j10z9yZyL._AC_UL320_.jpg,$13.00,4.5,84162,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
579,4,"Amazon Essentials Men's Performance Tech Loose-Fit Lightweight Shorts (Available in Big & Tall), Pack of 2",mens,https://m.media-amazon.com/images/I/91SrHs1ihpL._AC_UL320_.jpg,$17.10,4.6,70807,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
580,4,Fossil Dean Men's Dress Watch with Chronograph Display and Stainless Steel Bracelet Band,mens,https://m.media-amazon.com/images/I/71QoSMBhfVL._AC_UL320_.jpg,$90.00,4.6,3806,"FREE delivery Tue, Dec 17 to Palestinian Territories",0,0
581,4,"Stanley IceFlow Stainless Steel Tumbler with Straw - Vacuum Insulated Water Bottle for Home, Office or Car - Reusable Cup with Straw Leak Resistant Flip - Cold for 12 Hours or Iced for 2 Days (Polar)  Stainless Steel",mens,https://m.media-amazon.com/images/I/510YUkCfcrL._AC_UL320_.jpg,Stainless Steel,4.6,38806,,0,0
582,4,Nautica Men's Short Sleeve Solid Stretch Cotton Pique Polo Shirt,mens,https://m.media-amazon.com/images/I/516ceEc0+9L._AC_UL320_.jpg,$14.98,4.6,9752,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
